Episode,Total Reward,Steps,Inventory Size,Epsilon,Time (s),Actor Loss,Critic Loss
166,-9.887564638946417,200,12.0,N/A,4.910296201705933,N/A,N/A
167,-0.240171875416876,200,13.0,N/A,5.015769004821777,N/A,N/A
168,-13.109031202914544,200,16.0,N/A,4.853195905685425,N/A,N/A
169,13.395278912919117,200,8.999999999998181,N/A,5.075470924377441,N/A,N/A
170,-10.492699214234607,200,13.0,N/A,4.942170143127441,N/A,N/A
171,-6.365973568691432,200,19.0,N/A,4.7437357902526855,N/A,N/A
172,11.971289924363036,200,11.000000000001819,N/A,4.883812189102173,N/A,N/A
173,-19.70086974130188,200,13.0,N/A,5.005895376205444,N/A,N/A
174,-22.599143129881007,200,17.0,N/A,4.875731945037842,N/A,N/A
175,21.877946404915917,200,18.0,N/A,4.920202970504761,N/A,N/A
176,-7.622567755589511,200,15.0,N/A,4.8375771045684814,N/A,N/A
177,4.574443013852141,200,18.0,N/A,4.891481161117554,N/A,N/A
178,3.7808664799070804,200,16.0,N/A,4.712878227233887,N/A,N/A
179,10.076034785646641,200,17.0,N/A,4.666301965713501,N/A,N/A
180,23.02265668709899,200,15.0,N/A,4.675302743911743,N/A,N/A
181,50.3304384761535,200,15.0,N/A,4.775310039520264,N/A,N/A
182,29.795201039377016,200,23.0,N/A,4.675344228744507,N/A,N/A
183,-8.68605687742393,200,15.0,N/A,4.820937871932983,N/A,N/A
184,13.58001707760632,200,15.0,N/A,4.756173133850098,N/A,N/A
185,-2.7291388151406846,200,8.0,N/A,4.666333198547363,N/A,N/A
186,-2.605685087706103,200,17.0,N/A,4.737959861755371,N/A,N/A
187,-7.0815053473909195,200,9.999999999998181,N/A,4.646851062774658,N/A,N/A
188,38.31501761112413,200,18.0,N/A,4.667994976043701,N/A,N/A
189,-7.938675208850816,200,17.0,N/A,4.668929815292358,N/A,N/A
190,17.57541017380327,200,17.0,N/A,4.697900772094727,N/A,N/A
191,1.0081608400506712,200,16.0,N/A,4.643558025360107,N/A,N/A
192,3.756940001135866,200,17.0,N/A,4.659286022186279,N/A,N/A
193,7.1112714973103905,200,8.999999999998181,N/A,4.709081172943115,N/A,N/A
194,38.81326507321447,200,11.000000000001819,N/A,4.678271770477295,N/A,N/A
195,9.566329855901055,200,6.0,N/A,4.8330090045928955,N/A,N/A
196,-14.58539884400628,200,13.0,N/A,4.805928945541382,N/A,N/A
197,-34.503344301782384,200,20.0,N/A,4.7508790493011475,N/A,N/A
198,12.726842752071256,200,16.0,N/A,4.824784994125366,N/A,N/A
199,-43.51618440060208,200,23.0,N/A,4.748302221298218,N/A,N/A
200,12.735548134923427,200,6.0,N/A,4.838219881057739,N/A,N/A
201,37.78679286962813,200,14.0,N/A,4.740849256515503,N/A,N/A
202,11.97623790469646,200,22.0,N/A,5.08233904838562,N/A,N/A
203,-68.47066171760274,200,25.0,N/A,4.845477104187012,N/A,N/A
204,-21.812242967077648,200,19.0,N/A,5.481260061264038,N/A,N/A
205,46.89951939895106,200,15.0,N/A,5.335878849029541,N/A,N/A
206,6.965127795194858,200,19.0,N/A,5.426727771759033,N/A,N/A
207,30.6457865547422,200,17.0,N/A,5.073073387145996,N/A,N/A
208,-2.8849636982651607,200,19.0,N/A,5.01832914352417,N/A,N/A
209,24.153834866167905,200,29.99999999999818,N/A,5.096036911010742,N/A,N/A
210,2.44290908789329,200,20.0,N/A,4.83666205406189,N/A,N/A
211,24.150642321212583,200,27.0,N/A,4.785022974014282,N/A,N/A
