Episode,Total Reward,Steps,Inventory Size,Epsilon,Time (s),Actor Loss,Critic Loss
192,-2.472320281418499,200,-45.0,N/A,11.658237934112549,N/A,N/A
193,-11.571898343295418,200,-19.0,N/A,11.6804780960083,N/A,N/A
194,-73.84253401795604,200,-26.0,N/A,11.546082019805908,N/A,N/A
195,-49.87246528741737,200,-55.0,N/A,11.853108882904053,N/A,N/A
196,51.134471038861044,200,-47.0,N/A,11.65972113609314,N/A,N/A
197,26.430539915087667,200,-20.0,N/A,11.651746034622192,N/A,N/A
198,0.5269366807088147,200,-16.0,N/A,11.525386810302734,N/A,N/A
199,60.48376235434564,200,-30.0,N/A,11.505079984664917,N/A,N/A
200,7.623742325668141,200,-36.0,N/A,11.475772142410278,N/A,N/A
201,-127.30624429638358,200,-31.0,N/A,11.36199688911438,N/A,N/A
202,-4.500026928129447,200,-6.0,N/A,11.252256155014038,N/A,N/A
203,82.4632041334671,200,-50.0,N/A,11.252373933792114,N/A,N/A
204,31.2165576153592,200,-32.0,N/A,11.267147064208984,N/A,N/A
205,-181.98340364932693,200,-39.0,N/A,11.526054859161377,N/A,N/A
206,11.465815113235312,200,-23.0,N/A,11.43980097770691,N/A,N/A
207,-57.75163709711282,200,-39.0,N/A,11.64507007598877,N/A,N/A
208,-3.9809697079347153,200,-37.0,N/A,12.551427125930786,N/A,N/A
209,-2.9205674978693317,200,-24.0,N/A,12.274090051651001,N/A,N/A
210,-52.18042494268407,200,-31.0,N/A,12.108593225479126,N/A,N/A
211,-34.571354385884156,200,-2.0,N/A,11.765273094177246,N/A,N/A
212,14.095856166055263,200,-6.0,N/A,11.480323791503906,N/A,N/A
213,-59.71421389197833,200,-3.0,N/A,11.302504062652588,N/A,N/A
214,-31.492330149750508,200,-50.0,N/A,11.792860984802246,N/A,N/A
215,145.03729780985398,200,-67.0,N/A,11.39863896369934,N/A,N/A
216,-24.534504268357782,200,-59.0,N/A,11.670199155807495,N/A,N/A
217,-26.103575459100945,200,-33.0,N/A,12.136285066604614,N/A,N/A
218,-42.48882433625835,200,-39.0,N/A,13.562975883483887,N/A,N/A
219,31.041364153894566,200,-37.0,N/A,13.242873191833496,N/A,N/A
220,-81.75379288525622,200,-38.0,N/A,12.824909925460815,N/A,N/A
221,-55.20939308264432,200,-45.0,N/A,12.890045881271362,N/A,N/A
222,47.045706431308595,200,-35.0,N/A,12.389312982559204,N/A,N/A
223,-14.529911761542591,200,-40.0,N/A,12.258746862411499,N/A,N/A
224,-22.014019253569312,200,-21.0,N/A,12.065424919128418,N/A,N/A
225,45.82728071432963,200,-27.0,N/A,11.86008906364441,N/A,N/A
226,44.458602094488576,200,-40.0,N/A,11.344506025314331,N/A,N/A
227,-33.279074360438415,200,-44.0,N/A,11.435344934463501,N/A,N/A
